user_id,Series_Title,rating
452,Wasabi,3.0
452,Payback,3.0
452,Light of Day,3.0
452,L.A. Confidential,3.0
452,Wedlock,3.0
452,Totally Blonde,5.0
452,One Night at McCool's,4.0
452,Reindeer Games,2.0
452,Voyage to the Bottom of the Sea,3.0
452,The Revengers' Comedies,3.0
452,The Glass House,3.0
452,Heartbreak Hotel,3.0
452,The House of the Spirits,1.0
452,The Golden Compass,5.0
452,Дневной дозор,2.0
452,Cold Mountain,5.0
452,Jakob the Liar,3.0
452,Jacob's Ladder,3.0
452,Jay and Silent Bob Strike Back,3.0
452,Kafka,3.0
452,Space Jam,4.0
452,Avalon,4.0
452,In the Name of the King: A Dungeon Siege Tale,4.0
452,Prime,4.0
452,Executive Decision,2.0
452,Married to the Mob,5.0
452,Local Color,5.0
452,Jesus,3.0
452,Buddenbrooks,3.0
452,Taxi 3,3.0
452,Reign Over Me,4.0
452,10 Items or Less,4.0
452,Sicko,4.0
452,Astérix aux Jeux Olympiques,3.0
452,Les demoiselles de Rochefort,3.0
452,The Final Cut,4.0
452,Harley Davidson and the Marlboro Man,3.5
452,暗戰,3.5
452,¡Átame!,4.0
452,Belle Époque,2.0
452,The Bourne Supremacy,3.0
452,Que la bête meure,3.0
452,Spanglish,3.0
452,Zazie dans le métro,3.0
452,Joe Versus the Volcano,3.0
452,The Aviator,3.0
452,Monsieur Batignole,4.0
452,Short Circuit,2.0
452,Only the Lonely,3.0
452,Mr. Destiny,3.0
452,Return to Me,3.5
452,Deconstructing Harry,2.0
452,Heathers,3.0
452,リング,4.0
452,Der rote Elvis,5.0
452,Titanic,3.0
452,El otro lado de la cama,2.0
452,24 Hour Party People,3.0
452,40 Days and 40 Nights,3.0
452,Adaptation.,4.0
452,"The Adventures of Priscilla, Queen of the Desert",3.0
452,Young and Innocent,5.0
452,American Pie 2,3.0
452,The Curse of the Jade Scorpion,4.0
452,Reality Bites,4.0
452,The Chronicles of Riddick: Dark Fury,4.0
452,ฟ้าทะลายโจร,2.0
452,Le beau mariage,3.0
452,The Three Musketeers,3.0
452,Frankenstein,3.0
452,License to Wed,2.0
452,"20,000 Leagues Under the Sea",4.0
452,Аэлита,5.0
452,Good Neighbor Sam,4.0
452,Dr. Jekyll and Mr. Hyde,3.0
452,Young Frankenstein,4.0
452,Yella,4.0
452,Don't Make Waves,3.0
452,42nd Street,4.0
452,Frankenstein Unbound,3.0
452,Son of Frankenstein,4.0
452,My Darling Clementine,4.0
452,"The Tulse Luper Suitcases, Part 1: The Moab Story",3.0
452,I Love You to Death,4.0
452,House of Frankenstein,2.0
452,Frankenstein Created Woman,4.0
452,A Star Is Born,4.0
452,The Searchers,3.0
452,Furankenshutain no Kaijū: Sanda tai Gaira,1.0
452,Ballo a tre passi,3.0
452,เพชฌฆาตเงียบอันตราย,2.0
452,Barry Lyndon,3.0
452,バトル・ロワイアル,4.0
452,The Projected Man,3.0
452,Le dolce signore,2.5
452,Far from the Madding Crowd,4.5
452,L'important c'est d'aimer,3.0
452,Under Siege 2: Dark Territory,3.0
452,Legionnaire,3.0
452,I'll Sleep When I'm Dead,3.0
452,Frances,5.0
452,Out of Rosenheim,5.0
452,Mad Dog Coll,2.0
452,Underground,2.0
452,Der Tunnel,4.0
452,Death Line,3.5
452,One Million Years B.C.,3.0
452,Girl with a Pearl Earring,2.0
452,Flags of Our Fathers,4.0
452,Winnetou II,3.0
452,Sette orchidee macchiate di rosso,3.5
452,鬼婆,2.0
452,Frankie and Johnny,3.0
452,Critters,4.0
452,Team America: World Police,5.0
452,The Prize,1.5
452,Les Valseuses,2.5
452,L'Homme de Rio,4.0
452,Revolutionary Road,2.0
452,Odette Toulemonde,4.0
452,Spellbound,4.0
452,La mariée était en noir,4.0
452,Shriek If You Know What I Did Last Friday the Thirteenth,5.0
452,Le Clan des Siciliens,3.0
452,The Party at Kitty and Stud's,1.0
452,Fort Saganne,3.0
452,Les Mariés de l'an deux,4.0
452,Supergator,2.0
452,Herr Lehmann,4.0
452,Hotel Very Welcome,3.0
452,Seabiscuit,4.0
452,Gazon maudit,2.0
452,Jésus de Montréal,2.5
452,Friday the 13th,3.0
452,"Pepi, Luci, Bom y otras chicas del montón",2.5
452,Sleuth,0.5
452,Hot Fuzz,1.0
452,Best Seller,3.0
452,Read It and Weep,4.0
452,The Year of Getting to Know Us,3.5
452,Daisy Miller,3.0
452,Southland Tales,4.0
452,Le Gendarme de Saint-Tropez,0.5
452,Cassandra's Dream,3.0
452,Good Morning Miss Dove,4.0
452,Ghost Dog: The Way of the Samurai,3.0
452,Layer Cake,3.0
452,Nichts als Gespenster,4.0
452,Десять негритят,2.5
452,Confessions of a Dangerous Mind,2.5
452,Confessions of a Dangerous Mind,2.5
452,Vivere,2.5
452,Dead Bang,3.0
452,A Guide for the Married Man,3.5
452,Impostor,4.0
452,Keeping the Faith,5.0
452,Sous le Sable,5.0
452,Love Is the Devil: Study for a Portrait of Francis Bacon,2.0
452,Montag kommen die Fenster,3.0
452,Boogie Nights,4.0
452,The Baby of Mâcon,2.5
452,Carry On Screaming,5.0
452,Carry On Cowboy,2.5
452,Dust Devil,2.0
452,Two Moon Junction,2.0
452,Mercy,1.0
452,Virtual Sexuality,1.0
452,The Hunting Party,2.0
452,Schock,3.0
452,Lisa e il diavolo,2.5
452,Les Choristes,3.0
452,Hiroshima mon amour,4.5
452,"Nachts, wenn Dracula erwacht",2.5
452,"Elvira, Mistress of the Dark",3.0
452,Hoosiers,3.0
452,Shooting War,3.5
452,Common Law Cabin,4.5
452,পথের পাঁচালী,4.5
452,Ober,1.0
452,The Mist,4.5
452,愛のコリーダ,1.0
452,Désaccord Parfait,2.0
452,De jurk,1.0
452,A Bridge Too Far,3.0
452,The Sand Pebbles,2.5
452,The Pledge,3.5
452,Joshua,3.0
452,Der letzte Mann,3.5
452,Miffo,4.0
452,Romeo and Juliet,3.0
452,The Good Thief,4.0
452,The Patriot,2.0
452,Nettoyage à sec,3.0
452,Star Command,3.5
452,The Shipping News,4.0
452,Kirschblüten - Hanami,4.0
452,Freddy vs. Jason,3.5
452,Talk to Me,0.5
452,Idle Hands,3.5
452,Cosa avete fatto a Solange?,3.5
452,Love in the Time of Cholera,4.0
452,Miracle on Ice,3.0
452,The Village,3.5
452,Outbreak,2.5
452,The 40 Year Old Virgin,3.0
452,The Weather Man,4.0
452,Welcome to Woop Woop,3.0
452,The Wilby Conspiracy,2.0
452,Vampire's Kiss,3.5
452,Jack,2.5
452,Merlin,5.0
452,Mies vailla menneisyyttä,1.5
452,Maid in Manhattan,3.0
452,Brothers,3.0
452,Titan A.E.,2.0
452,The Lovely Bones,2.5
452,Highlander III: The Sorcerer,3.5
452,Čarodějův učeň,4.5
452,Antikörper,3.5
452,They Live,3.5
452,Transformers: Revenge of the Fallen,1.0
452,Top of the Food Chain,3.5
452,The Happening,3.5
452,K-19: The Widowmaker,3.5
452,99 francs,3.0
452,Mercury Rising,3.0
452,Metro,2.0
452,Red Planet,2.5
452,Che: Part Two,3.5
452,Antz,3.0
452,Twilight,3.5
452,Dear Frankie,4.0
452,Disclosure,2.0
452,The River Wild,4.0
452,Razorback,3.5
452,Park Row,3.5
452,Star 80,3.5
452,Olga's House of Shame,1.5
452,En ganske snill mann,4.5
452,Cold Steel,2.5
452,The Domino Principle,2.0
452,Phar Lap,3.0
452,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.5
452,Best Worst Movie,4.0
452,The Nomi Song,4.0
453,Lost in Translation,5.0
453,"20,000 Leagues Under the Sea",3.0
453,A Clockwork Orange,5.0
453,Antoine et Colette,3.0
453,Domicile Conjugal,4.0
453,Notorious,4.0
453,Grbavica,3.0
453,Crustacés et coquillages,5.0
453,Kill Bill: Vol. 2,3.0
453,The Day After Tomorrow,3.0
453,Sissi,5.0
453,Monsoon Wedding,3.0
453,Fail-Safe,3.0
453,Pane e Tulipani,3.0
453,Spider-Man 2,2.0
453,The Bridges of Madison County,3.0
453,The Shining,2.0
453,La passion de Jeanne d'Arc,4.0
453,Houseboat,3.0
453,Y tu mamá también,3.0
453,Зеркало,4.0
453,28 Weeks Later,4.0
453,Die Brücke,4.0
453,Die Hard 2,3.0
453,Rope,5.0
453,Fever Pitch,2.0
453,Escape from the Planet of the Apes,3.0
453,Stuck on You,4.0
453,Rent,4.0
453,The Men,2.0
453,Qui a tué Bambi ?,3.0
453,Or,5.0
453,Une vieille maîtresse,4.0
453,"Bell, Book and Candle",3.0
453,Stellet Licht,5.0
453,Say Anything...,3.0
453,The Driver,2.0
453,Married to the Mob,4.0
453,The Great Outdoors,4.0
453,Abraham,5.0
453,Barry Lyndon,4.0
453,Der Tunnel,3.0
453,The Prize,4.0
454,The 39 Steps,5.0
454,A River Runs Through It,5.0
454,Terminator 3: Rise of the Machines,5.0
454,The Million Dollar Hotel,4.0
454,Солярис,4.0
454,Men in Black II,5.0
454,Murder She Said,3.0
454,Sleepless in Seattle,5.0
454,Point Break,5.0
454,The Talented Mr. Ripley,3.5
454,Say Anything...,3.0
454,License to Wed,5.0
454,Miffo,5.0
454,The Good Thief,5.0
454,Confession of a Child of the Century,5.0
455,Breaking the Waves,3.0
455,Back to the Future Part II,3.5
455,Terminator 3: Rise of the Machines,4.0
455,Bang Boom Bang - Ein todsicheres Ding,4.5
455,Batman Returns,3.5
455,A Nightmare on Elm Street,3.5
455,Sissi,4.0
455,Monsoon Wedding,5.0
455,The Conversation,4.0
455,La belle et la bête,4.0
455,Harry Potter and the Prisoner of Azkaban,2.5
455,La passion de Jeanne d'Arc,4.5
455,The Third Man,4.0
455,Don Juan DeMarco,3.5
455,Belle Époque,3.5
455,The Bourne Supremacy,4.0
455,Furankenshutain Tai Chitei Kaijū Baragon,0.5
456,The 39 Steps,5.0
456,Monsoon Wedding,4.5
456,Солярис,3.5
456,Der rote Elvis,4.0
456,Der Tunnel,4.0
456,And Then There Were None,3.5
456,Muxmäuschenstill,3.0
456,Sous le Sable,5.0
456,5 Card Stud,4.0
456,Boogie Nights,3.5
456,"Cousin, Cousine",4.0
456,El orfanato,3.0
456,Yesterday,4.0
456,The Garden of Eden,3.0
456,K-19: The Widowmaker,3.5
456,Hour of the Gun,4.0
456,Loose Screws,5.0
456,No mires para abajo,4.0
456,Confession of a Child of the Century,4.0
456,I due della legione,4.5
457,Varjoja paratiisissa,1.5
457,Four Rooms,1.0
457,Judgment Night,3.0
457,Dancer in the Dark,3.5
457,The Fifth Element,2.5
457,Metropolis,1.5
457,My Life Without Me,2.5
457,Million Dollar Baby,3.0
457,Dirty Dancing,2.5
457,Tron,3.5
457,Lola rennt,3.5
457,Trois couleurs : Rouge,3.0
457,Scarface,5.0
457,Breaking the Waves,2.0
457,Les Quatre Cents Coups,4.0
457,Lost in Translation,2.0
457,Ocean's Twelve,3.0
457,Back to the Future Part II,2.5
457,Le Grand Bleu,4.5
457,Minority Report,3.0
457,A Clockwork Orange,1.5
457,Le salaire de la peur,1.0
457,Angst essen Seele auf,4.0
457,Rebecca,3.5
457,Syriana,3.0
457,Live and Let Die,3.0
457,The 39 Steps,0.5
457,High Noon,3.0
457,Dave Chappelle's Block Party,2.0
457,A River Runs Through It,5.0
457,Terminator 3: Rise of the Machines,5.0
457,Grbavica,1.0
457,The Million Dollar Hotel,5.0
457,True Romance,3.5
457,Jurassic Park,0.5
457,The Lost World: Jurassic Park,2.0
457,Inspector Gadget,2.0
457,Bollywood/Hollywood,2.5
457,Bang Boom Bang - Ein todsicheres Ding,2.5
457,Batman Returns,2.0
457,A Nightmare on Elm Street,1.5
457,Rain Man,2.5
457,Lisbon Story,3.0
457,Sommer vorm Balkon,1.5
457,Cube,4.0
457,Populärmusik från Vittula,1.5
457,Romeo + Juliet,2.5
457,Sissi,3.0
457,Klute,2.0
457,Monsoon Wedding,2.5
457,Being John Malkovich,3.5
457,Reservoir Dogs,2.0
457,El Crimen del Padre Amaro,2.0
457,Blackmail,3.0
457,Wag the Dog,2.5
457,The Conversation,2.5
457,Солярис,3.0
457,Out of Africa,1.5
457,Men in Black II,5.0
457,La belle et la bête,1.5
457,Les Vacances de Monsieur Hulot,4.0
457,La passion de Jeanne d'Arc,1.5
457,Kolja,2.5
457,Almost Famous,1.5
457,Mrs. Doubtfire,1.5
457,M,1.5
457,The Assassination of Richard Nixon,2.0
457,Sleepless in Seattle,4.0
457,The Cincinnati Kid,1.5
457,Cool Hand Luke,4.0
457,The Thomas Crown Affair,4.0
457,Cars,2.0
457,Dawn of the Dead,5.0
457,Arlington Road,3.0
457,Point Break,4.0
457,The Thing,2.0
457,The Third Man,2.5
457,The Talented Mr. Ripley,5.0
457,Das wilde Leben,4.0
457,Lonely Hearts,4.0
457,Notes on a Scandal,3.5
457,Bridge to Terabithia,3.5
457,TMNT,3.0
457,Torrente 3: El protector,3.0
457,Rambo III,2.5
457,Sweet Sixteen,1.0
457,Houseboat,2.5
457,Shortbus,1.5
457,Y tu mamá también,2.5
457,Die Höhle des gelben Hundes,3.0
457,Greed,2.5
457,La Môme,2.0
457,Begotten,3.0
457,Get Carter,2.0
457,Parenthood,0.5
457,Die Hard 2,0.5
457,A Shot in the Dark,3.5
457,When Saturday Comes,1.5
457,Hitman,2.5
457,The Vanishing,1.5
457,A Time to Kill,2.5
457,Comanche Station,4.5
457,Will Penny,1.0
457,Mosura tai Gojira,3.0
457,All the King's Men,1.5
457,The Forbidden Kingdom,3.5
457,The Prisoner of Zenda,3.0
457,Fahrenheit 9/11,3.5
457,Dans ma peau,3.0
457,The Ewok Adventure,4.0
457,The 13th Warrior,1.5
457,Free Rainer - Dein Fernseher lügt,3.0
457,Sweet November,3.5
457,Twin Peaks: Fire Walk with Me,3.0
457,Ein Freund von mir,3.0
457,Fools Rush In,3.5
457,Bandidas,2.0
457,The Grudge 2,2.5
457,Jezebel,2.0
457,The Grudge 3,2.0
457,4: Rise of the Silver Surfer,2.0
457,The Constant Gardener,1.5
457,Death Proof,2.5
457,Planet Terror,2.0
457,Lara Croft: Tomb Raider,2.0
457,Deux frères,3.5
457,"Aguirre, der Zorn Gottes",2.0
457,We Own the Night,1.5
457,Une vieille maîtresse,1.0
457,Kebab Connection,1.5
457,Sister Act,3.5
457,Persepolis,2.0
457,Stellet Licht,2.0
457,Savior,2.0
457,Mr. Holland's Opus,1.5
457,National Treasure,1.5
457,While You Were Sleeping,3.0
457,Cyberjack,2.5
457,X-Men Origins: Wolverine,1.5
457,Halloween,2.0
457,Light of Day,2.0
457,The Whole Ten Yards,2.5
457,Color of Night,2.0
457,The Perfect Storm,3.0
457,The Time Machine,2.5
457,One Night at McCool's,3.5
457,Voyage to the Bottom of the Sea,4.5
457,Big,3.5
457,Jacob's Ladder,3.0
457,Avalon,3.0
457,Taxi 4,2.5
457,Reign Over Me,1.5
457,Astérix aux Jeux Olympiques,3.0
457,The Nativity Story,1.5
457,Un éléphant ça trompe énormément,3.5
457,暗戰,3.0
457,Belle Époque,2.0
457,The Bourne Supremacy,4.0
457,誰も知らない,2.5
457,Uncle Buck,2.0
457,Heathers,1.5
457,Tuya de hun shi,2.5
457,Titanic,1.5
457,Young and Innocent,3.0
457,License to Wed,4.0
457,Roar,1.5
457,Gods and Monsters,2.5
457,Ночной дозор,2.5
457,Don't Make Waves,2.5
457,Yankee Doodle Dandy,2.5
457,The Searchers,1.5
457,Furankenshutain no Kaijū: Sanda tai Gaira,2.5
457,Furankenshutain Tai Chitei Kaijū Baragon,3.5
457,Ballo a tre passi,4.0
457,เพชฌฆาตเงียบอันตราย,2.5
457,The Projected Man,3.5
457,L'important c'est d'aimer,3.0
457,Don't Come Knocking,2.0
457,Mad Dog Coll,4.0
457,Der Tunnel,2.5
457,Flags of Our Fathers,3.0
457,Beetlejuice,3.0
457,L'Homme de Rio,3.0
457,Shriek If You Know What I Did Last Friday the Thirteenth,3.0
457,Le Clan des Siciliens,3.5
457,Scary Movie,2.5
457,Bordertown,2.5
457,Jean de Florette,2.0
457,"Pepi, Luci, Bom y otras chicas del montón",2.5
457,Sleuth,2.5
457,Orphée,2.0
457,The Sum of All Fears,2.0
457,Read It and Weep,3.0
457,A Tale of Two Cities,1.0
457,Van Gogh,2.0
457,Ghost Dog: The Way of the Samurai,2.5
457,And Then There Were None,1.0
457,Muxmäuschenstill,1.5
457,Hang 'em High,1.5
457,Love Is the Devil: Study for a Portrait of Francis Bacon,2.0
457,Montag kommen die Fenster,2.5
457,Boogie Nights,3.0
457,Lifeguard,3.5
457,Carry On Screaming,2.0
457,Schock,2.0
457,"Nachts, wenn Dracula erwacht",1.5
457,愛のコリーダ,2.0
457,De jurk,1.5
457,Joshua,2.5
457,The Good Thief,5.0
457,"Martha – Meet Frank, Daniel and Laurence",2.0
457,The Shipping News,3.5
457,ゴジラvsメカゴジラ,1.0
457,Lars and the Real Girl,1.5
457,Sabrina,4.0
457,Ben X,2.5
457,Rising Sun,2.0
457,The Day After,2.0
457,Brothers,2.5
457,The Garden of Eden,1.5
457,Guter Junge,1.5
457,Top of the Food Chain,2.5
457,K-19: The Widowmaker,2.0
457,Wayne's World 2,3.5
457,Bad Boys II,2.0
457,Disclosure,3.0
457,La Chienne,2.0
457,The Hunchback of Notre Dame,2.0
457,A Kiss Before Dying,2.0
457,Downhill Racer,3.0
457,Jönssonligan får guldfeber,2.0
457,Anybody's Son Will Do,2.5
457,At Risk,1.5
457,Le Bossu,1.0
457,Marusa no onna,1.0
457,Sammy and Rosie Get Laid,1.5
457,The Wild Angels,3.0
457,Bandido!,1.5
457,Loose Screws,3.0
457,Big Bad Mama,1.0
457,Devil in the Flesh,1.0
457,No mires para abajo,0.5
457,The Great American Girl Robbery,3.0
457,Big Girls Don't Cry... They Get Even,1.5
457,Wish You Were Here,2.5
457,Indestructible Man,3.0
457,Boat,3.5
457,High and Dizzy,2.5
457,座頭市関所破り,2.0
457,Shuang ma lian huan,3.0
457,Silly Little Game,1.5
457,Till det som är vackert,1.5
457,Confession of a Child of the Century,0.5
457,김복남 살인사건의 전말,1.0
457,Anne of the Indies,2.5
457,Mere Brother Ki Dulhan,2.5
457,Cabra Marcado Para Morrer,3.5
457,This Is 40,2.0
457,Me and the Colonel,3.5
457,Rise of the Zombies,3.5
458,Back to the Future,3.5
458,Trois couleurs : Rouge,4.0
458,Back to the Future Part II,3.5
458,Syriana,2.5
458,High Noon,2.5
458,Terminator 3: Rise of the Machines,4.0
458,The Million Dollar Hotel,5.0
458,Batman Returns,4.0
458,A Nightmare on Elm Street,4.0
458,Cube,3.0
458,Romeo + Juliet,4.0
458,Monsoon Wedding,2.5
458,Once Were Warriors,4.0
458,Psycho,4.0
458,The Man with the Golden Arm,3.5
458,Big Fish,3.0
458,The Hours,4.0
458,Солярис,4.5
458,Titanic,4.0
458,La belle et la bête,4.5
458,Gandhi,2.5
458,Sleepless in Seattle,4.0
458,Point Break,2.5
458,Bridge to Terabithia,4.0
458,Rocky III,3.5
458,Rocky V,3.5
458,Houseboat,3.0
458,...Più forte ragazzi!,4.5
458,Twin Peaks: Fire Walk with Me,3.5
458,My Name Is Bruce,5.0
458,Say Anything...,3.0
458,Jay and Silent Bob Strike Back,2.0
458,Spanglish,3.0
458,Abraham,3.0
458,License to Wed,2.5
458,Gods and Monsters,2.5
458,I Love You to Death,3.0
458,Der Tunnel,4.5
458,5 Card Stud,5.0
459,Varjoja paratiisissa,4.0
459,Judgment Night,4.0
459,American Beauty,4.0
459,Jarhead,5.0
459,英雄,2.0
459,Armageddon,4.0
459,Lola rennt,4.0
459,Dont Look Back,2.0
459,The 39 Steps,5.0
459,Interview with the Vampire,4.0
459,La belle et la bête,4.0
459,"Nosferatu, eine Symphonie des Grauens",4.0
459,La passion de Jeanne d'Arc,4.0
459,Mrs. Doubtfire,5.0
459,Arlington Road,5.0
460,Armageddon,3.5
460,Edward Scissorhands,3.5
460,Saw,1.5
460,Mean Streets,3.0
460,Rebecca,4.0
460,Muriel's Wedding,1.5
460,The 39 Steps,4.5
460,Strange Days,4.5
460,A River Runs Through It,4.0
460,Terminator 3: Rise of the Machines,4.0
460,La science des rêves,1.5
460,The Million Dollar Hotel,5.0
460,Brother,3.0
460,Monsieur Ibrahim et les fleurs du Coran,4.5
460,Sommersturm,4.5
460,Alien,2.0
460,Sommer vorm Balkon,2.5
460,Knallhart,1.5
460,Human Nature,4.0
460,Populärmusik från Vittula,3.5
460,Sissi,3.5
460,Bandyta,5.0
460,The Green Mile,5.0
460,Blackmail,3.0
460,The Poseidon Adventure,3.5
460,Die Hard,4.0
460,"Monsters, Inc.",4.0
460,The Conversation,3.5
460,Солярис,4.0
460,To Kill a Mockingbird,4.0
460,Men in Black II,4.0
460,La vita è bella,3.0
460,Harry Potter and the Philosopher's Stone,4.5
460,The Sixth Sense,5.0
460,Les Vacances de Monsieur Hulot,4.0
460,Kolja,4.0
460,Finding Neverland,3.5
460,Birdman of Alcatraz,5.0
460,Broken Blossoms,5.0
460,The Bank Dick,4.0
460,The Thomas Crown Affair,5.0
460,The Thomas Crown Affair,4.0
460,Bullitt,4.0
460,Blood: The Last Vampire,4.0
460,Ice Age: The Meltdown,5.0
460,Mission: Impossible,4.0
460,Straw Dogs,3.5
460,Xizao,4.0
460,Arlington Road,5.0
460,Point Break,4.0
460,The Thirteenth Floor,3.5
460,The Thing,3.5
460,The Talented Mr. Ripley,4.0
460,The Remains of the Day,4.5
460,The Good Shepherd,5.0
460,Hollywoodland,4.5
460,Because I Said So,5.0
460,Notes on a Scandal,4.0
460,Bridge to Terabithia,4.0
460,Street Kings,4.0
460,Torrente 2: Misión en Marbella,4.5
460,Torrente 3: El protector,5.0
460,A Brief History of Time,4.0
460,Gleaming the Cube,4.5
460,Nostalghia,4.5
460,The Rapture,3.5
460,Bring It On,4.0
460,The Island,4.0
460,A Time to Kill,1.0
460,Comanche Station,4.0
460,Mosura tai Gojira,3.5
460,A Chorus Line,0.5
460,"Murder, My Sweet",4.0
460,Free Rainer - Dein Fernseher lügt,3.5
460,Qui a tué Bambi ?,1.5
460,Superman,2.0
460,Swept from the Sea,4.0
460,My Name Is Bruce,3.0
460,Alexander,4.0
460,Fools Rush In,4.5
460,Auf der anderen Seite,3.5
460,The Bachelor,5.0
460,While You Were Sleeping,4.5
460,Rush Hour,4.5
460,Eastern Promises,3.5
460,Дневной дозор,1.5
460,Cold Mountain,4.5
460,Jacob's Ladder,4.0
460,Married to the Mob,4.0
460,Local Color,3.5
460,Buddenbrooks,3.5
460,Taxi 4,3.0
460,Astérix aux Jeux Olympiques,3.0
460,The Bourne Supremacy,4.0
460,Heathers,3.5
460,Der rote Elvis,3.5
460,24 Hour Party People,3.5
460,Secret Agent,4.0
460,Young and Innocent,4.0
460,The Chronicles of Riddick: Dark Fury,3.5
460,"André Hazes, Zij Gelooft in Mij",4.0
460,Le Boucher,3.5
460,License to Wed,3.5
460,Frau im Mond,3.5
460,The Big Parade,3.0
460,The Searchers,4.0
460,The Projected Man,4.0
460,The Yes Men,4.0
460,88 Minutes,3.5
460,Frances,4.0
460,No Reservations,3.5
460,Flags of Our Fathers,4.0
460,Beetlejuice,4.0
460,Shriek If You Know What I Did Last Friday the Thirteenth,5.0
460,Scream,4.0
460,Le Clan des Siciliens,3.5
460,My Super Ex-Girlfriend,2.5
460,Read It and Weep,4.0
460,Ghost Dog: The Way of the Samurai,4.0
460,And Then There Were None,3.5
460,Sous le Sable,5.0
460,Montag kommen die Fenster,4.0
460,5 Card Stud,3.5
460,Cruel Intentions 3,4.0
460,A Bridge Too Far,4.0
460,Der letzte Mann,4.5
460,Cosa avete fatto a Solange?,3.5
460,Ben X,4.5
460,The 40 Year Old Virgin,3.5
461,Judgment Night,4.0
461,Star Wars,1.5
461,Dancer in the Dark,3.0
461,The Dark,4.5
461,The Fifth Element,1.5
461,The Endless Summer,3.0
461,Pirates of the Caribbean: The Curse of the Black Pearl,2.0
461,Jarhead,2.5
461,2001: A Space Odyssey,2.5
461,Million Dollar Baby,2.0
461,Billy Elliot,0.5
461,Léon,3.5
461,Lola rennt,3.5
461,Back to the Future,2.5
461,Trois couleurs : Rouge,4.0
461,Scarface,3.5
461,The Lord of the Rings: The Return of the King,1.5
461,Donnie Darko,2.0
461,Der Himmel über Berlin,1.5
461,48 Hrs.,3.0
461,Lost in Translation,0.5
461,Knockin' on Heaven's Door,1.0
461,L'arrivée d'un train en gare de La Ciotat,1.5
461,Ocean's Eleven,2.5
461,Ocean's Twelve,3.0
461,Back to the Future Part II,2.5
461,Star Trek IV: The Voyage Home,2.0
461,"20,000 Leagues Under the Sea",1.5
461,Saw,2.5
461,Minority Report,4.0
461,A Clockwork Orange,2.0
461,Star Trek: Generations,1.5
461,Back to the Future Part III,2.0
461,Mean Streets,2.0
461,Le salaire de la peur,1.5
461,Dead Poets Society,2.5
461,Berlin: Die Sinfonie der Grosstadt,2.5
461,Rebecca,3.5
461,Czlowiek z zelaza,1.0
461,Syriana,3.0
461,Stand by Me,4.5
461,Muriel's Wedding,4.0
461,Young Adam,0.5
461,座頭市,4.0
461,The War of the Roses,3.5
461,Live and Let Die,2.5
461,Oliver Twist,2.0
461,The 39 Steps,4.5
461,Le Mépris,1.5
461,High Noon,2.5
461,Casablanca,2.0
461,A River Runs Through It,4.0
461,Terminator 3: Rise of the Machines,4.5
461,La science des rêves,3.0
461,Notorious,4.0
461,"Faster, Pussycat! Kill! Kill!",1.5
461,Grbavica,2.0
461,The Million Dollar Hotel,5.0
461,Mystic River,3.5
461,Jurassic Park,1.5
461,Bollywood/Hollywood,4.0
461,"Good bye, Lenin!",1.0
461,Night on Earth,2.5
461,Crustacés et coquillages,2.0
461,Batman Returns,1.5
461,A Nightmare on Elm Street,4.0
461,Rain Man,2.5
461,To Catch a Thief,1.0
461,"Il buono, il brutto, il cattivo",3.0
461,Knallhart,1.5
461,Aliens vs Predator: Requiem,2.5
461,Populärmusik från Vittula,1.5
461,Romeo + Juliet,2.5
461,Sissi,2.5
461,Klute,0.5
461,Monsoon Wedding,5.0
461,Shaft's Big Score!,2.0
461,Shaft in Africa,2.0
461,The Green Mile,3.0
461,Reservoir Dogs,1.5
461,Love Actually,2.5
461,Once Were Warriors,4.0
461,Psycho,3.5
461,D.E.B.S.,0.5
461,Blackmail,3.5
461,The Poseidon Adventure,4.5
461,Dogville,4.0
461,Die Hard,2.5
461,"Monsters, Inc.",2.5
461,Wag the Dog,2.5
461,Big Fish,3.0
461,Silent Hill,4.0
461,The Hours,4.0
461,The Conversation,3.0
461,Солярис,5.0
461,The Terminal,3.0
461,To Kill a Mockingbird,4.5
461,The Grapes of Wrath,3.0
461,Titanic,4.5
461,Men in Black II,4.0
461,Der Untergang,2.5
461,Interview with the Vampire,3.0
461,Final Fantasy VII: Advent Children,1.5
461,La belle et la bête,2.0
461,"Nosferatu, eine Symphonie des Grauens",2.0
461,The Living Daylights,1.5
461,The Sixth Sense,4.0
461,Les Vacances de Monsieur Hulot,4.0
461,La passion de Jeanne d'Arc,1.5
461,Gandhi,1.5
461,Kolja,3.0
461,Almost Famous,1.5
461,Lolita,1.5
461,Rosemary's Baby,1.5
461,Austin Powers in Goldmember,2.0
461,M,1.5
461,Sleepless in Seattle,5.0
461,Finding Neverland,3.0
461,Broken Blossoms,3.5
461,The Big Sleep,1.5
461,The Thomas Crown Affair,4.5
461,Bullitt,4.0
461,Blood: The Last Vampire,3.5
461,Cars,4.0
461,Dawn of the Dead,4.0
461,Galaxy Quest,3.5
461,Du rififi chez les hommes,2.5
461,Madagascar,4.5
461,Straw Dogs,3.0
461,The French Connection,2.0
461,隠し砦の三悪人,2.5
461,Arlington Road,4.0
461,Whale Rider,3.0
461,Point Break,4.5
461,The Thirteenth Floor,3.0
461,The Third Man,2.5
461,Escape from New York,2.5
461,Princesas,2.5
461,The Talented Mr. Ripley,4.0
